"";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct"
"napeR";"Astra";571;190,3;0,7;123,3;0,24;385;415;157;50;58;"6";"43";"0.12987012987013";"0.407792207792208";"0.0753064798598949";"0.13953488372093";"Breach";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Brimstone";52;143,3;0,56;97,6;0,36;25;47;14;5;4;"0";"4";"0.2";"0.56";"0.0769230769230769";"0";"Chamber";31;147;0,35;93,1;0,38;16;27;2;2;10;"0";"2";"0.125";"0.125";"0.0645161290322581";"0";"Cypher";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";47;179,5;0,6;"113.6";0,3;30;36;5;8;12;"0";"1";"0.266666666666667";"0.166666666666667";"0.0212765957446809";"0";"Kay/O";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Killjoy";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";200;197;0,7;127,1;0,26;136;148;40;22;21;"7";"29";"0.161764705882353";"0.294117647058824";"0.145";"0.241379310344828";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Reyna";22;278;0,64;195,2;0,33;22;17;3;4;3;"0";"2";"0.181818181818182";"0.136363636363636";"0.0909090909090909";"0";"Sage";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Skye";24;96;0,58;65,5;0,17;7;15;9;1;1;"0";"2";"0.142857142857143";"1.28571428571429";"0.0833333333333333";"0";"Sova";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Viper";369;181,6;0,6;118,3;0,24;215;287;96;35;44;"3";"33";"0.162790697674419";"0.446511627906977";"0.0894308943089431";"0.0909090909090909";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
"nat1";"Astra";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Breach";374;162,3;0,76;102,8;0,18;204;245;153;20;24;"3";"14";"0.0980392156862745";"0.75";"0.0374331550802139";"0.214285714285714";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";1147;232,6;0,69;147,8;0,22;915;841;198;225;190;"17";"99";"0.245901639344262";"0.216393442622951";"0.0863121185701831";"0.171717171717172";"Cypher";174;240,3;0,71;155,5;0,2;146;129;42;29;15;"1";"14";"0.198630136986301";"0.287671232876712";"0.0804597701149425";"0.0714285714285714";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";59;241,7;0,73;"143.7";0,24;45;44;15;12;8;"0";"2";"0.266666666666667";"0.333333333333333";"0.0338983050847458";"0";"Kay/O";600;203,8;0,76;127,8;0,2;410;415;303;72;56;"3";"34";"0.175609756097561";"0.739024390243902";"0.0566666666666667";"0.0882352941176471";"Killjoy";430;204,7;0,72;133,3;0,18;288;276;88;51;45;"2";"28";"0.177083333333333";"0.305555555555556";"0.0651162790697674";"0.0714285714285714";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";849;266,5;0,73;161,2;0,18;765;584;199;161;151;"6";"35";"0.210457516339869";"0.260130718954248";"0.0412249705535925";"0.171428571428571";"Reyna";54;305,3;0,76;194,5;0,25;58;40;13;14;7;"0";"2";"0.241379310344828";"0.224137931034483";"0.037037037037037";"0";"Sage";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Skye";937;190,2;0,72;122,2;0,21;631;617;290;85;86;"10";"55";"0.134706814580032";"0.45958795562599";"0.0586979722518677";"0.181818181818182";"Sova";15;338;0;201,2;0,25;18;8;9;1;1;"0";"0";"0.0555555555555556";"0.5";"0";"0";"Viper";18;96;0,56;56,5;0,38;6;14;2;0;3;"1";"5";"0";"0.333333333333333";"0.277777777777778";"0.2";"Yoru";36;248;0,72;141,3;0,18;29;23;10;5;4;"0";"3";"0.172413793103448";"0.344827586206897";"0.0833333333333333";"0"
"Natasha";"Astra";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Breach";45;206,5;0,78;133,1;0,28;30;33;20;2;2;"1";"10";"0.0666666666666667";"0.666666666666667";"0.222222222222222";"0.1";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";72;207,5;0,74;134,8;0,27;54;49;12;10;3;"1";"8";"0.185185185185185";"0.222222222222222";"0.111111111111111";"0.125";"Cypher";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";0;0;0;"0";0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Kay/O";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Killjoy";38;174;0,71;118,2;0,17;22;32;11;3;3;"1";"8";"0.136363636363636";"0.5";"0.210526315789474";"0.125";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Reyna";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sage";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Skye";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sova";59;243,7;0,76;162,3;0,27;53;37;15;4;5;"1";"11";"0.0754716981132075";"0.283018867924528";"0.186440677966102";"0.0909090909090909";"Viper";22;169;0,55;126,3;0,43;13;15;2;2;1;"0";"2";"0.153846153846154";"0.153846153846154";"0.0909090909090909";"0";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
"Natyzinha";"Astra";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Breach";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";22;211;0,64;138,9;0,14;16;15;3;5;2;"0";"5";"0.3125";"0.1875";"0.227272727272727";"0";"Cypher";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";228;182,6;0,6;"114.5";0,29;145;174;21;38;39;"0";"16";"0.262068965517241";"0.144827586206897";"0.0701754385964912";"0";"Kay/O";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Killjoy";19;251;0,63;158,3;0,25;15;13;5;4;4;"0";"2";"0.266666666666667";"0.333333333333333";"0.105263157894737";"0";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";16;137;0,69;95,9;0,21;6;14;4;3;3;"0";"0";"0.5";"0.666666666666667";"0";"0";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";39;254;0,82;145,6;0,19;34;20;4;12;3;"0";"2";"0.352941176470588";"0.117647058823529";"0.0512820512820513";"0";"Reyna";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sage";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Skye";20;256;0,9;169,1;0,44;17;15;13;4;1;"0";"2";"0.235294117647059";"0.764705882352941";"0.1";"0";"Sova";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Viper";28;264;0,75;187,3;0,34;24;20;9;2;6;"0";"2";"0.0833333333333333";"0.375";"0.0714285714285714";"0";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
"naxy";"Astra";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Breach";556;155,2;0,76;99,6;0,18;310;332;207;16;17;"17";"80";"0.0516129032258065";"0.667741935483871";"0.143884892086331";"0.2125";"Brimstone";261;206,7;0,79;135,9;0,21;190;149;91;11;9;"6";"46";"0.0578947368421053";"0.478947368421053";"0.176245210727969";"0.130434782608696";"Chamber";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Cypher";617;171;0,71;106,9;0,21;379;409;129;48;52;"9";"80";"0.12664907651715";"0.340369393139842";"0.129659643435981";"0.1125";"Fade";18;125;0,72;72,4;0,11;9;13;6;0;1;"0";"1";"0";"0.666666666666667";"0.0555555555555556";"0";"Jett";0;0;0;"0";0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Kay/O";18;201;0,89;111,7;0,24;13;11;10;2;2;"0";"0";"0.153846153846154";"0.769230769230769";"0";"0";"Killjoy";1510;193,8;0,75;125,9;0,15;1009;866;296;99;81;"49";"235";"0.0981169474727453";"0.293359762140733";"0.155629139072848";"0.208510638297872";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";65;202,5;0;135,3;0,22;44;61;15;5;10;"0";"0";"0.113636363636364";"0.340909090909091";"0";"0";"Reyna";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sage";43;173;0,74;103,8;0,23;27;26;13;3;2;"1";"6";"0.111111111111111";"0.481481481481481";"0.13953488372093";"0.166666666666667";"Skye";18;233;0,94;153,4;0,2;15;11;10;1;0;"0";"0";"0.0666666666666667";"0.666666666666667";"0";"0";"Sova";24;186;0;105,8;0,1;16;13;6;0;1;"0";"3";"0";"0.375";"0.125";"0";"Viper";1813;181,1;0,74;117,3;0,19;1172;1082;516;120;121;"40";"238";"0.102389078498294";"0.440273037542662";"0.131274131274131";"0.168067226890756";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
"neilinha";"Astra";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Breach";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";15;281;0,67;164;0,55;15;13;1;4;2;"0";"1";"0.266666666666667";"0.0666666666666667";"0.0666666666666667";"0";"Cypher";19;349;0,84;231,7;0,36;24;9;7;2;2;"1";"3";"0.0833333333333333";"0.291666666666667";"0.157894736842105";"0.333333333333333";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";0;0;0;"0";0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Kay/O";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Killjoy";22;175;0,64;112,1;0,21;14;18;2;0;2;"0";"0";"0";"0.142857142857143";"0";"0";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Reyna";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sage";36;226,5;0,67;140,3;0,24;27;30;5;1;2;"0";"9";"0.037037037037037";"0.185185185185185";"0.25";"0";"Skye";15;239;0,67;144,4;0,22;13;14;1;0;1;"0";"3";"0";"0.0769230769230769";"0.2";"0";"Sova";15;154;0,53;113;0,2;7;13;4;0;2;"1";"5";"0";"0.571428571428571";"0.333333333333333";"0.2";"Viper";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
"nhapsz";"Astra";87;224,3;0,78;144,1;0,19;75;54;28;7;7;"3";"17";"0.0933333333333333";"0.373333333333333";"0.195402298850575";"0.176470588235294";"Breach";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";313;248,9;0,74;162,7;0,2;256;223;72;49;37;"4";"33";"0.19140625";"0.28125";"0.105431309904153";"0.121212121212121";"Cypher";40;169;0,58;109;0,19;24;34;3;2;5;"0";"8";"0.0833333333333333";"0.125";"0.2";"0";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";0;0;0;"0";0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Kay/O";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Killjoy";133;206,3;0,7;127,5;0,14;99;93;19;9;14;"5";"25";"0.0909090909090909";"0.191919191919192";"0.18796992481203";"0.2";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";37;154,5;0,7;91;0,15;19;27;19;3;5;"0";"2";"0.157894736842105";"1";"0.0540540540540541";"0";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Reyna";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sage";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Skye";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sova";36;222;0,64;158,4;0,22;26;26;7;3;4;"0";"11";"0.115384615384615";"0.269230769230769";"0.305555555555556";"0";"Viper";39;272,5;0,74;185,5;0,22;35;31;10;8;5;"0";"2";"0.228571428571429";"0.285714285714286";"0.0512820512820513";"0";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
"Nii";"Astra";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Breach";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Cypher";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";0;0;0;"0";0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Kay/O";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Killjoy";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";21;149;0,52;93,3;0,09;11;15;4;0;2;"1";"4";"0";"0.363636363636364";"0.19047619047619";"0.25";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";26;84;0,5;64,7;0,04;5;23;7;2;4;"0";"1";"0.4";"1.4";"0.0384615384615385";"0";"Reyna";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sage";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Skye";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sova";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Viper";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
"NikeVix";"Astra";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Breach";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Cypher";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";21;89;0,52;"58.2";0,06;6;17;4;3;4;"0";"3";"0.5";"0.666666666666667";"0.142857142857143";"0";"Kay/O";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Killjoy";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Reyna";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sage";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Skye";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sova";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Viper";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
"Nivyzera";"Astra";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Breach";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Cypher";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";0;0;0;"0";0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Kay/O";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Killjoy";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Reyna";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sage";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Skye";14;167;0,64;105,7;0,23;7;14;4;0;1;"0";"1";"0";"0.571428571428571";"0.0714285714285714";"0";"Sova";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Viper";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
"nzh";"Astra";19;135;0,79;87,8;0,34;10;12;3;0;2;"0";"1";"0";"0.3";"0.0526315789473684";"0";"Breach";20;181;0,8;129,1;0,38;13;14;8;1;1;"0";"0";"0.0769230769230769";"0.615384615384615";"0";"0";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";16;168;0,63;105,8;0,56;10;13;1;2;3;"0";"0";"0.2";"0.1";"0";"0";"Cypher";21;180;0,62;125,7;0,29;13;18;3;2;3;"1";"4";"0.153846153846154";"0.230769230769231";"0.19047619047619";"0.25";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";0;0;0;"0";0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Kay/O";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Killjoy";43;195;0,72;125,8;0,24;31;32;7;1;6;"4";"13";"0.032258064516129";"0.225806451612903";"0.302325581395349";"0.307692307692308";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";252;142,5;0,74;99,9;0,24;135;177;71;7;13;"2";"22";"0.0518518518518519";"0.525925925925926";"0.0873015873015873";"0.0909090909090909";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Reyna";14;136;0,64;60,4;0,11;7;11;2;1;1;"0";"0";"0.142857142857143";"0.285714285714286";"0";"0";"Sage";137;173,7;0,71;108,4;0,2;86;87;45;7;7;"2";"12";"0.0813953488372093";"0.523255813953488";"0.0875912408759124";"0.166666666666667";"Skye";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sova";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Viper";87;168,6;0,72;119,4;0,18;49;49;31;1;6;"1";"11";"0.0204081632653061";"0.63265306122449";"0.126436781609195";"0.0909090909090909";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
